Performing system checks...

System check identified no issues (0 silenced).
December 30, 2024 - 21:42:31
Django version 4.2.16, using settings 'ScriptRepo.settings'
Starting development server at http://127.0.0.1:32766/
Quit the server with CTRL-BREAK.

[30/Dec/2024 21:42:32] "GET /ScriptRepository/ HTTP/1.1" 200 47104
[30/Dec/2024 21:42:32] "GET /ScriptRepository/media/default.jpg HTTP/1.1" 304 0
[30/Dec/2024 21:42:32] "GET /ScriptRepository/static/blog/logo.png HTTP/1.1" 304 0
[30/Dec/2024 21:42:32] "GET /ScriptRepository/static/blog/main.css HTTP/1.1" 304 0
[30/Dec/2024 21:43:45] "GET /ScriptRepository/ HTTP/1.1" 200 47104
[30/Dec/2024 21:43:46] "GET /ScriptRepository/about/ HTTP/1.1" 200 4024
[30/Dec/2024 21:43:48] "GET /ScriptRepository/ HTTP/1.1" 200 47104
[30/Dec/2024 21:43:49] "GET /ScriptRepository/login/ HTTP/1.1" 200 5517
[30/Dec/2024 21:44:02] "POST /ScriptRepository/login/ HTTP/1.1" 200 5708
[30/Dec/2024 21:44:13] "POST /ScriptRepository/login/ HTTP/1.1" 200 5708
[30/Dec/2024 21:44:22] "GET /ScriptRepository/ HTTP/1.1" 200 47104
[30/Dec/2024 21:44:24] "GET /ScriptRepository/user/EdPasaporte HTTP/1.1" 200 14556
[30/Dec/2024 21:44:54] "GET /ScriptRepository/login/ HTTP/1.1" 200 5517
[30/Dec/2024 21:45:59] "GET /ScriptRepository/ HTTP/1.1" 200 47104
[30/Dec/2024 21:46:17] "GET /ScriptRepository/login/ HTTP/1.1" 200 5517
[30/Dec/2024 21:46:25] "POST /ScriptRepository/login/ HTTP/1.1" 302 0
[30/Dec/2024 21:46:25] "GET /ScriptRepository/ HTTP/1.1" 200 47232
[30/Dec/2024 21:46:30] "GET /ScriptRepository/post/98/ HTTP/1.1" 200 5141
[30/Dec/2024 21:46:32] "GET /ScriptRepository/post/98/update/ HTTP/1.1" 200 5597
[30/Dec/2024 21:46:53] "GET /ScriptRepository/admin HTTP/1.1" 301 0
[30/Dec/2024 21:46:53] "GET /ScriptRepository/admin/ HTTP/1.1" 200 8727
[30/Dec/2024 21:46:54] "GET /ScriptRepository/static/admin/css/responsive.css HTTP/1.1" 200 17972
[30/Dec/2024 21:46:54] "GET /ScriptRepository/static/admin/css/base.css HTTP/1.1" 200 22092
[30/Dec/2024 21:46:54] "GET /ScriptRepository/static/admin/css/dark_mode.css HTTP/1.1" 200 2804
[30/Dec/2024 21:46:54] "GET /ScriptRepository/static/admin/css/dashboard.css HTTP/1.1" 200 441
[30/Dec/2024 21:46:54] "GET /ScriptRepository/static/admin/css/nav_sidebar.css HTTP/1.1" 200 2810
[30/Dec/2024 21:46:54] "GET /ScriptRepository/static/admin/js/theme.js HTTP/1.1" 200 1653
[30/Dec/2024 21:46:54] "GET /ScriptRepository/static/admin/js/nav_sidebar.js HTTP/1.1" 200 3063
[30/Dec/2024 21:46:54] "GET /ScriptRepository/static/admin/img/icon-addlink.svg HTTP/1.1" 200 331
[30/Dec/2024 21:46:54] "GET /ScriptRepository/static/admin/img/icon-deletelink.svg HTTP/1.1" 200 392
[30/Dec/2024 21:46:54] "GET /ScriptRepository/static/admin/img/icon-changelink.svg HTTP/1.1" 200 380
[30/Dec/2024 21:47:00] "GET /ScriptRepository/admin/auth/user/ HTTP/1.1" 200 13952
[30/Dec/2024 21:47:00] "GET /ScriptRepository/static/admin/css/changelists.css HTTP/1.1" 200 6878
[30/Dec/2024 21:47:00] "GET /ScriptRepository/static/admin/js/jquery.init.js HTTP/1.1" 200 347
[30/Dec/2024 21:47:00] "GET /ScriptRepository/static/admin/js/core.js HTTP/1.1" 200 6208
[30/Dec/2024 21:47:00] "GET /ScriptRepository/static/admin/js/actions.js HTTP/1.1" 200 8076
[30/Dec/2024 21:47:00] "GET /ScriptRepository/static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 200 9097
[30/Dec/2024 21:47:00] "GET /ScriptRepository/static/admin/js/vendor/jquery/jquery.min.js HTTP/1.1" 200 87533
[30/Dec/2024 21:47:00] "GET /ScriptRepository/static/admin/js/prepopulate.js HTTP/1.1" 200 1531
[30/Dec/2024 21:47:00] "GET /ScriptRepository/static/admin/js/urlify.js HTTP/1.1" 200 7887
[30/Dec/2024 21:47:00] "GET /ScriptRepository/static/admin/js/vendor/xregexp/xregexp.min.js HTTP/1.1" 200 163184
[30/Dec/2024 21:47:00] "GET /ScriptRepository/admin/jsi18n/ HTTP/1.1" 200 3343
[30/Dec/2024 21:47:00] "GET /ScriptRepository/static/admin/img/search.svg HTTP/1.1" 200 458
[30/Dec/2024 21:47:00] "GET /ScriptRepository/static/admin/img/icon-no.svg HTTP/1.1" 200 560
[30/Dec/2024 21:47:01] "GET /ScriptRepository/static/admin/img/icon-yes.svg HTTP/1.1" 200 436
[30/Dec/2024 21:47:01] "GET /ScriptRepository/static/admin/js/filters.js HTTP/1.1" 200 978
[30/Dec/2024 21:47:01] "GET /ScriptRepository/static/admin/img/tooltag-add.svg HTTP/1.1" 200 331
[30/Dec/2024 21:47:01] "GET /ScriptRepository/static/admin/img/sorting-icons.svg HTTP/1.1" 200 1097
[30/Dec/2024 21:47:22] "GET /ScriptRepository/admin/auth/user/20/change/ HTTP/1.1" 200 22115
[30/Dec/2024 21:47:22] "GET /ScriptRepository/static/admin/css/forms.css HTTP/1.1" 200 8794
[30/Dec/2024 21:47:22] "GET /ScriptRepository/static/admin/js/SelectBox.js HTTP/1.1" 200 4530
[30/Dec/2024 21:47:22] "GET /ScriptRepository/static/admin/js/SelectFilter2.js HTTP/1.1" 200 15502
[30/Dec/2024 21:47:22] "GET /ScriptRepository/static/admin/js/calendar.js HTTP/1.1" 200 9141
[30/Dec/2024 21:47:22] "GET /ScriptRepository/static/admin/js/admin/DateTimeShortcuts.js HTTP/1.1" 200 19319
[30/Dec/2024 21:47:22] "GET /ScriptRepository/admin/jsi18n/ HTTP/1.1" 200 3343
[30/Dec/2024 21:47:23] "GET /ScriptRepository/static/admin/css/widgets.css HTTP/1.1" 200 11564
[30/Dec/2024 21:47:23] "GET /ScriptRepository/static/admin/js/prepopulate_init.js HTTP/1.1" 200 586
[30/Dec/2024 21:47:23] "GET /ScriptRepository/static/admin/js/change_form.js HTTP/1.1" 200 606
[30/Dec/2024 21:47:23] "GET /ScriptRepository/static/admin/img/selector-icons.svg HTTP/1.1" 200 3291
[30/Dec/2024 21:47:23] "GET /ScriptRepository/static/admin/img/icon-calendar.svg HTTP/1.1" 200 1086
[30/Dec/2024 21:47:23] "GET /ScriptRepository/static/admin/img/icon-clock.svg HTTP/1.1" 200 677
[30/Dec/2024 21:47:23] "GET /ScriptRepository/static/admin/img/icon-unknown-alt.svg HTTP/1.1" 200 655
[30/Dec/2024 21:47:23] "GET /ScriptRepository/static/admin/img/icon-unknown.svg HTTP/1.1" 200 655
[30/Dec/2024 21:47:33] "GET /ScriptRepository/admin/auth/user/ HTTP/1.1" 200 13952
[30/Dec/2024 21:47:35] "GET /ScriptRepository/admin/ HTTP/1.1" 200 8727
[30/Dec/2024 21:47:39] "GET /ScriptRepository/ HTTP/1.1" 200 47232
[30/Dec/2024 21:50:12] "GET /ScriptRepository/post/65/ HTTP/1.1" 200 5057
[30/Dec/2024 21:50:14] "GET /ScriptRepository/post/65/delete/ HTTP/1.1" 200 4802
[30/Dec/2024 21:50:15] "POST /ScriptRepository/post/65/delete/ HTTP/1.1" 302 0
[30/Dec/2024 21:50:16] "GET /ScriptRepository HTTP/1.1" 301 0
[30/Dec/2024 21:50:16] "GET /ScriptRepository/ HTTP/1.1" 200 46444
[30/Dec/2024 21:50:18] "GET /ScriptRepository/ HTTP/1.1" 200 46444
[30/Dec/2024 21:50:21] "GET /ScriptRepository/logout/ HTTP/1.1" 200 4164
[30/Dec/2024 21:50:23] "GET /ScriptRepository/ HTTP/1.1" 200 46316
